0,285.872567,253,144,69
1,277.7209137,239,106,55
2,255.5041114,253,253,210
3,279.4582274,252,170,75
4,253.687679,221,98,55
5,252.2227789,210,186,42
6,285.7621561,251,118,58
7,294.2956374,253,252,91
8,280.4714,251,218,83
9,275.5941673,248,118,78
10,228.2543142,209,100,83
11,267.0352663,252,252,138
